Airport,Nearest Airport,Distance (km),Flight Time (hours),Fuel Required (liters)
Fort Simpson Airport,Fort Liard Airport,208.39688923114943,0.2604961115389368,651.240278847342
Fort Simpson Airport,Whatì Airport,256.490643359774,0.3206133041997175,801.5332604992938
Fort Simpson Airport,Hay River / Merlyn Carter Airport,309.6775533149002,0.38709694164362524,967.7423541090631
Fort Simpson Airport,Rae Lakes Airport,329.60045878130734,0.41200057347663416,1030.0014336915854
Kingston Norman Rogers Airport,Watertown International Airport,52.85079304183367,0.06606349130229208,165.1587282557302
Kingston Norman Rogers Airport,Wheeler Sack Army Air Field,72.69467170770862,0.09086833963463578,227.17084908658944
Kingston Norman Rogers Airport,CFB Trenton,75.40379863768617,0.09425474829710771,235.63687074276928
Kingston Norman Rogers Airport,Smiths Falls-Montague (Russ Beach) Airport,95.5332843356145,0.11941660541951812,298.5415135487953
Kingston Norman Rogers Airport,Oswego County Airport,98.60679102542238,0.12325848878177798,308.1462219544449
La Grande Rivière Airport,Chisasibi Airport,82.54037184740477,0.10317546480925596,257.9386620231399
La Grande Rivière Airport,Wemindji Airport,101.58570583503109,0.12698213229378885,317.4553307344721
La Grande Rivière Airport,Eastmain River Airport,165.11457530270883,0.20639321912838604,515.9830478209651
La Grande Rivière Airport,Kuujjuarapik Airport,184.44402883468905,0.2305550360433613,576.3875901084033
La Grande Rivière Airport,Nemiscau Airport,239.97106921216835,0.2999638365152104,749.909591288026
Gaspé (Michel-Pouliot) Airport,Bonaventure Airport,106.82080842230087,0.13352601052787608,333.8150263196902
Gaspé (Michel-Pouliot) Airport,Port Menier Airport,118.81698306682848,0.1485212288335356,371.303072083839
Gaspé (Michel-Pouliot) Airport,Bathurst Airport,158.11820222758553,0.1976477527844819,494.11938196120474
Gaspé (Michel-Pouliot) Airport,Charlo Airport,162.54165843512737,0.20317707304390922,507.94268260977304
Gaspé (Michel-Pouliot) Airport,Havre St Pierre Airport,178.93525212305556,0.22366906515381946,559.1726628845487
Geraldton Greenstone Regional Airport,Nakina Airport,48.24964244956645,0.06031205306195806,150.78013265489514
Geraldton Greenstone Regional Airport,Manitouwadge Airport,109.94387141727745,0.1374298392715968,343.574598178992
Geraldton Greenstone Regional Airport,Marathon Airport,121.73465395783569,0.15216831744729462,380.42079361823653
Geraldton Greenstone Regional Airport,Armstrong Airport,152.21020690061758,0.19026275862577197,475.6568965644299
Geraldton Greenstone Regional Airport,Hornepayne Municipal Airport,170.86625050467634,0.21358281313084543,533.9570328271136
Îles-de-la-Madeleine Airport,Charlottetown Airport,162.47759527030425,0.20309699408788032,507.74248521970077
Îles-de-la-Madeleine Airport,Summerside Airport,190.9611990153056,0.238701498769132,596.75374692283
Îles-de-la-Madeleine Airport,Sydney / J.A. Douglas McCurdy Airport,192.79797647663165,0.24099747059578955,602.4936764894738
Îles-de-la-Madeleine Airport,Port Hawkesbury Airport,199.03382492161572,0.24879228115201965,621.9807028800491
Îles-de-la-Madeleine Airport,Gaspé (Michel-Pouliot) Airport,250.98906346306381,0.3137363293288298,784.3408233220745
Hudson Bay Airport,Swan River Airport,106.47296812346922,0.13309121015433653,332.7280253858413
Hudson Bay Airport,Nipawin Airport,127.39582331404505,0.1592447791425563,398.11194785639077
Hudson Bay Airport,The Pas Airport,151.98781405934048,0.1899847675741756,474.961918935439
Hudson Bay Airport,Yorkton Municipal Airport,172.99833227071161,0.21624791533838952,540.6197883459738
Hudson Bay Airport,Flin Flon Airport,211.28690382496436,0.2641086297812054,660.2715744530135
Dryden Regional Airport,Sioux Lookout Airport,67.8733815294265,0.08484172691178311,212.10431727945777
Dryden Regional Airport,Ignace Municipal Airport,86.58680689860465,0.10823350862325581,270.5837715581395
Dryden Regional Airport,Kenora Airport,116.6224294794811,0.14577803684935137,364.4450921233784
Dryden Regional Airport,Kenora Seaplane Base,126.08313176348794,0.15760391470435992,394.0097867608998
Dryden Regional Airport,Fort Frances Municipal Airport,140.40421502923982,0.1755052687865498,438.7631719663745
Ulukhaktok Holman Airport,Paulatuk (Nora Aliqatchialuk Ruben) Airport,285.17186027912567,0.3564648253489071,891.1620633722678
Ulukhaktok Holman Airport,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,298.35154291941217,0.3729394286492652,932.348571623163
Ulukhaktok Holman Airport,Kugluktuk Airport,344.9627211248332,0.4312034014060415,1078.0085035151037
Ulukhaktok Holman Airport,Cambridge Bay Airport,517.9854431968068,0.6474818039960085,1618.7045099900213
Ulukhaktok Holman Airport,Doris Lake,527.9733567281753,0.6599666959102192,1649.916739775548
Gjoa Haven Airport,Taloyoak Airport,136.11418839480257,0.1701427354935032,425.356838733758
Gjoa Haven Airport,Kugaaruk Airport,246.43572954540562,0.308044661931757,770.1116548293925
Gjoa Haven Airport,Cambridge Bay Airport,377.1124558203353,0.4713905697754191,1178.4764244385478
Gjoa Haven Airport,Doris Lake,444.6673902702635,0.5558342378378294,1389.5855945945734
Gjoa Haven Airport,Repulse Bay Airport,472.1010540123494,0.5901263175154368,1475.315793788592
John C. Munro Hamilton International Airport,Burlington Executive,30.544942503483796,0.038181178129354745,95.45294532338686
John C. Munro Hamilton International Airport,Brantford Municipal Airport,33.47560384410343,0.04184450480512929,104.61126201282322
John C. Munro Hamilton International Airport,Dunnville Airport,43.422857050466746,0.05427857131308343,135.69642828270858
John C. Munro Hamilton International Airport,Waterloo Airport,48.09393111500893,0.06011741389376116,150.2935347344029
John C. Munro Hamilton International Airport,Lester B. Pearson International Airport,61.13939192545272,0.0764242399068159,191.06059976703978
Montréal / Saint-Hubert Airport,Montreal / Pierre Elliott Trudeau International Airport,25.84896687327406,0.032311208591592575,80.77802147898143
Montréal / Saint-Hubert Airport,St Jean Airport,26.97876106536537,0.03372345133170671,84.30862832926678
Montréal / Saint-Hubert Airport,Montreal International (Mirabel) Airport,51.746766259174684,0.06468345782396835,161.70864455992088
Montréal / Saint-Hubert Airport,Bromont (Roland Desourdy) Airport,58.58019699972028,0.07322524624965035,183.06311562412589
Montréal / Saint-Hubert Airport,Plattsburgh International Airport,96.39254880625442,0.12049068600781804,301.2267150195451
Hay River / Merlyn Carter Airport,Fort Resolution Airport,119.41404574149972,0.14926755717687465,373.16889294218663
Hay River / Merlyn Carter Airport,Yellowknife Airport,194.36699886779004,0.24295874858473757,607.396871461844
Hay River / Merlyn Carter Airport,Fort Smith Airport,229.34560649898407,0.28668200812373007,716.7050203093252
Hay River / Merlyn Carter Airport,High Level Airport,259.0601456770161,0.32382518209627015,809.5629552406754
Hay River / Merlyn Carter Airport,Whatì Airport,266.6805311730589,0.3333506639663236,833.3766599158091
Halifax / Stanfield International Airport,Halifax / CFB Shearwater Heliport,26.802229322997835,0.03350278665374729,83.75696663436823
Halifax / Stanfield International Airport,Waterville / Kings County Municipal Airport,92.16482542703355,0.11520603178379193,288.01507945947986
Halifax / Stanfield International Airport,CFB Greenwood,111.76345154457894,0.13970431443072368,349.2607860768092
Halifax / Stanfield International Airport,Liverpool South Shore Regional Airport,129.1791124807433,0.16147389060092912,403.6847265023228
Halifax / Stanfield International Airport,Charlottetown Airport,159.515320418448,0.19939415052306,498.48537630765003
Atikokan Municipal Airport,Ignace Municipal Airport,73.16151620426194,0.09145189525532743,228.62973813831857
Atikokan Municipal Airport,Ely Municipal Airport,106.52702894905678,0.133158786186321,332.89696546580245
Atikokan Municipal Airport,Falls International Airport,131.99523464299585,0.16499404330374481,412.48510825936205
Atikokan Municipal Airport,Fort Frances Municipal Airport,133.2055946043299,0.16650699325541235,416.26748313853085
Atikokan Municipal Airport,Grand Marais Cook County Airport,139.6405851702807,0.17455073146285088,436.3768286571272
Pond Inlet Airport,Nanisivik Airport,221.47574555610643,0.27684468194513306,692.1117048628327
Pond Inlet Airport,Old Arctic Bay Airport,235.3466902637815,0.2941833628297269,735.4584070743173
Pond Inlet Airport,Igloolik Airport,395.57847398986047,0.49447309248732557,1236.1827312183138
Pond Inlet Airport,Clyde River Airport,413.042298483426,0.5163028731042825,1290.7571827607062
Pond Inlet Airport,Grise Fiord Airport,442.48837093899095,0.5531104636737387,1382.7761591843469
St Jean Airport,Montréal / Saint-Hubert Airport,26.97876106536537,0.03372345133170671,84.30862832926678
St Jean Airport,Montreal / Pierre Elliott Trudeau International Airport,40.985002573291595,0.051231253216614495,128.07813304153623
St Jean Airport,Bromont (Roland Desourdy) Airport,42.33797401533351,0.052922467519166884,132.30616879791722
St Jean Airport,Plattsburgh International Airport,73.01825573743945,0.0912728196717993,228.18204917949825
St Jean Airport,Montreal International (Mirabel) Airport,73.0722443794118,0.09134030547426475,228.35076368566186
Stephenville Airport,Deer Lake Airport,112.770551073197,0.14096318884149625,352.40797210374063
Stephenville Airport,Chevery Airport,228.0679351737955,0.28508491896724436,712.7122974181109
Stephenville Airport,Miquelon Airport,228.77118590273233,0.2859639823784154,714.9099559460385
Stephenville Airport,Tête-à-la-Baleine Airport,244.4599350349606,0.30557491879370074,763.9372969842518
Stephenville Airport,La Romaine Airport,245.5170627263439,0.3068963284079299,767.2408210198248
Kamloops Airport,Shuswap Regional Airport,85.87914714909154,0.10734893393636442,268.37233484091104
Kamloops Airport,Vernon Airport,93.77414909523348,0.11721768636904185,293.0442159226046
Kamloops Airport,Kelowna International Airport,112.46694090346656,0.1405836761293332,351.459190323333
Kamloops Airport,One Hundred Mile House Airport,120.77061363554012,0.15096326704442514,377.4081676110629
Kamloops Airport,South Cariboo Region / 108 Mile Airport,130.71958325993674,0.16339947907492092,408.4986976873023
Waterloo Airport,Brantford Municipal Airport,36.71282586573494,0.04589103233216868,114.7275808304217
Waterloo Airport,Burlington Executive,42.831554325741834,0.05353944290717729,133.84860726794324
Waterloo Airport,Stratford Municipal Airport,45.276462439359,0.05659557804919875,141.48894512299688
Waterloo Airport,John C. Munro Hamilton International Airport,48.09393111500893,0.06011741389376116,150.2935347344029
Waterloo Airport,Brampton Airport,52.536688266037004,0.06567086033254625,164.17715083136562
Schefferville Airport,Wabush Airport,209.66303215700415,0.2620787901962552,655.196975490638
Schefferville Airport,Churchill Falls Airport,224.0316245224668,0.2800395306530835,700.0988266327088
Schefferville Airport,Nain Airport,376.2268193949105,0.4702835242436381,1175.7088106090953
Schefferville Airport,Natuashish Airport,377.11122131881325,0.47138902664851656,1178.4725666212914
Schefferville Airport,Kuujjuaq Airport,379.8000599916469,0.4747500749895586,1186.8751874738966
Kindersley Airport,North Battleford Airport,153.33466423365863,0.19166833029207328,479.1708257301832
Kindersley Airport,Coronation Airport,168.0489963884308,0.2100612454855385,525.1531137138462
Kindersley Airport,Swift Current Airport,171.96438183197122,0.21495547728996403,537.3886932249101
Kindersley Airport,Saskatoon John G. Diefenbaker International Airport,185.77840692146782,0.23222300865183476,580.5575216295869
Kindersley Airport,Suffield Heliport,197.9853261986552,0.247481657748319,618.7041443707975
Buttonville Municipal Airport,Markham Airport,11.911547928541317,0.014889434910676647,37.22358727669162
Buttonville Municipal Airport,Downsview Airport,15.364402424029802,0.019205503030037253,48.01375757509313
Buttonville Municipal Airport,Billy Bishop Toronto City Centre Airport,26.162423781903225,0.032703029727379034,81.75757431844758
Buttonville Municipal Airport,Holland Landing Airpark,27.164026989138698,0.03395503373642337,84.88758434105843
Buttonville Municipal Airport,Lester B. Pearson International Airport,29.372811396023565,0.03671601424502945,91.79003561257363
Chapleau Airport,Wawa Airport,108.9081597171663,0.13613519964645787,340.33799911614466
Chapleau Airport,Timmins/Victor M. Power,168.5124111758068,0.2106405139697585,526.6012849243963
Chapleau Airport,Sault Ste Marie Airport,172.6303778092478,0.21578797226155974,539.4699306538994
Chapleau Airport,Elliot Lake Municipal Airport,173.81443282817895,0.21726804103522368,543.1701025880592
Chapleau Airport,Hornepayne Municipal Airport,184.9325615645797,0.2311657019557246,577.9142548893116
Meadow Lake Airport,CFB Cold Lake,118.57428499871905,0.1482178562483988,370.54464062099703
Meadow Lake Airport,Lloydminster Airport,136.82179331041536,0.1710272416380192,427.568104095048
Meadow Lake Airport,Bonnyville Airport,146.2488040711319,0.18281100508891487,457.0275127222872
Meadow Lake Airport,North Battleford Airport,152.06068217978367,0.1900758527247296,475.189631811824
Meadow Lake Airport,Vermilion Airport,174.30450040030786,0.2178806255003848,544.701563750962
Lloydminster Airport,Vermilion Airport,50.2996648824132,0.0628745811030165,157.18645275754125
Lloydminster Airport,Bonnyville Airport,119.2399395232075,0.14904992440400938,372.62481101002345
Lloydminster Airport,CFB Cold Lake,122.71569151803116,0.15339461439753896,383.4865359938474
Lloydminster Airport,North Battleford Airport,136.6047924861458,0.17075599060768226,426.8899765192057
Lloydminster Airport,Meadow Lake Airport,136.82179331041536,0.1710272416380192,427.568104095048
Alert Airport,Eureka Airport,483.30926206069006,0.6041365775758626,1510.3414439396565
Alert Airport,Siorapaluk Heliport,550.5330994101082,0.6881663742626353,1720.415935656588
Alert Airport,Qaanaaq Airport,577.1689582342103,0.7214611977927629,1803.6529944819072
Alert Airport,Thule Air Base,680.0197301075842,0.8500246626344803,2125.0616565862006
Alert Airport,Savissivik Heliport,727.8354848601884,0.9097943560752355,2274.485890188089
Kelowna International Airport,Vernon Airport,32.653014020484136,0.04081626752560517,102.04066881401292
Kelowna International Airport,Penticton Airport,57.16374923732016,0.0714546865466502,178.6367163666255
Kelowna International Airport,Shuswap Regional Airport,81.52833099066117,0.10191041373832647,254.77603434581619
Kelowna International Airport,Princeton Airport,98.0973344134184,0.12262166801677299,306.5541700419325
Kelowna International Airport,Kamloops Airport,112.46694090346656,0.1405836761293332,351.459190323333
Mayo Airport,Dawson City Airport,167.366835357387,0.20920854419673376,523.0213604918345
Mayo Airport,Faro Airport,201.71804511667878,0.25214755639584846,630.3688909896211
Mayo Airport,Ross River Airport,254.01061479623257,0.3175132684952907,793.7831712382268
